conversation_id,dialog_turn_counter,request_timestamp,response_timestamp,input.text,output.text,nodes_visited,branch_exited_reason,intent,intent_confidence,entities,prev_nodes_visited,conversation_start,message_start,message_end,dialog_turn_number,conversation_length
3f7cc4e6-4abf-440d-b065-6b9a6734c556,12.0,2021-04-29 15:38:05.292000+00:00,2021-04-29 15:38:05.315000+00:00,45e/45e/45e,Vielen Dank für Ihre Eingaben. Wollen Sie die folgende Adresse für Ihre Kundennummer 123569 bestätigen? Am Kaisermühlendamm 45e/45e/45e in 1220 Wien.,"('node_3_1618230277488',)",,General_Ending,0.46914091110229494,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [4, 7], 'groups': [{'group': 'group_0', 'location': [4, 7]}], 'value': '1', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [8, 11], 'groups': [{'group': 'group_0', 'location': [8, 11]}], 'value': '1', 'confidence': 1})","('node_6_1618214172269',)",2021-04-29 15:36:23.976000+00:00,0 days 00:01:32.942000000,0 days 00:01:41.316000000,12,14
3f7cc4e6-4abf-440d-b065-6b9a6734c556,13.0,2021-04-29 15:38:16.596000+00:00,2021-04-29 15:38:16.631000+00:00,ja bitte!,Ihre Adresse wird  aktualisiert. Sie erhalten in Kürze ein Bestätigungsmail. Auf Wiedersehen.,"('node_9_1618232019798',)",,General_Positive_Feedback,0.88598952293396,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_3_1618230277488',)",2021-04-29 15:36:23.976000+00:00,0 days 00:01:41.339000000,0 days 00:01:52.620000000,13,14
3f7cc4e6-4abf-440d-b065-6b9a6734c556,14.0,2021-04-29 15:38:25.551000+00:00,2021-04-29 15:38:25.584000+00:00,auf wiedersehen,Bis bald!,"('node_2_1618232685966',)",fallback,General_Ending,0.8135024070739747,,"('node_9_1618232019798',)",2021-04-29 15:36:23.976000+00:00,0 days 00:01:52.655000000,0 days 00:02:01.575000000,14,14
414c0f23-40fd-480b-8c61-a56930dc4ce0,1.0,2021-05-01 18:39:23.516000+00:00,2021-05-01 18:39:23.544000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-05-01 18:39:23.516000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,1
46fd10f9-2df2-4aef-9a8f-0d63403ba39b,1.0,2021-05-02 19:33:30.752000+00:00,2021-05-02 19:33:31.020000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-05-02 19:33:30.752000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,1
4c38a75e-f2ba-491f-9e0e-91ac7c3bcfdb,1.0,2021-04-29 15:18:01.216000+00:00,2021-04-29 15:18:01.226000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-04-29 15:18:01.216000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,1
57adaa90-c91a-418d-abca-da1e48f420c9,1.0,2021-04-29 16:11:48.428000+00:00,2021-04-29 16:11:48.453000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-04-29 16:11:48.428000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,12
57adaa90-c91a-418d-abca-da1e48f420c9,2.0,2021-04-29 16:11:52.881000+00:00,2021-04-29 16:11:52.912000+00:00,Aloha!,,(),fallback,,0.0,,"('Willkommen',)",2021-04-29 16:11:48.428000+00:00,0 days 00:00:00.025000000,0 days 00:00:04.453000000,2,12
57adaa90-c91a-418d-abca-da1e48f420c9,3.0,2021-04-29 16:11:59.043000+00:00,2021-04-29 16:11:59.085000+00:00,Hi!!,Wie kann ich Ihnen helfen?,"('node_6_1616420354968',)",completed,General_Greetings,1.0,,(),2021-04-29 16:11:48.428000+00:00,0 days 00:00:04.484000000,0 days 00:00:10.615000000,3,12
57adaa90-c91a-418d-abca-da1e48f420c9,4.0,2021-04-29 16:12:26.353000+00:00,2021-04-29 16:12:26.410000+00:00,Ich bin umgezogen und möchte meine Adresse ändern.,Dabei kann ich Ihnen gerne helfen! Möchten Sie Ihre Adresse ändern?,"('node_4_1616254197330',)",,Customer_Care_User_newAddress,0.9994869232177734,"({'entity': 'Strasse', 'location': [4, 7], 'value': 'Wart', 'confidence': 0.7},)","('node_6_1616420354968',)",2021-04-29 16:11:48.428000+00:00,0 days 00:00:10.657000000,0 days 00:00:37.925000000,4,12
57adaa90-c91a-418d-abca-da1e48f420c9,5.0,2021-04-29 16:12:33.564000+00:00,2021-04-29 16:12:33.603000+00:00,ja,Geben Sie bitte Ihre Kundennummer ein!,"('node_10_1617382729227',)",,General_Positive_Feedback,0.9074244499206543,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_4_1616254197330',)",2021-04-29 16:11:48.428000+00:00,0 days 00:00:37.982000000,0 days 00:00:45.136000000,5,12
57adaa90-c91a-418d-abca-da1e48f420c9,6.0,2021-04-29 16:12:48.828000+00:00,2021-04-29 16:12:48.869000+00:00,123654,Geben Sie bitte Ihre neue PLZ ein!,"('node_5_1617382811235',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'Kundennummer', 'location': [0, 6], 'value': '123654', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 6], 'groups': [{'group': 'group_0', 'location': [3, 6]}], 'value': '1', 'confidence': 1})","('node_10_1617382729227',)",2021-04-29 16:11:48.428000+00:00,0 days 00:00:45.175000000,0 days 00:01:00.400000000,6,12
57adaa90-c91a-418d-abca-da1e48f420c9,7.0,2021-04-29 16:12:57.324000+00:00,2021-04-29 16:12:57.359000+00:00,1010,Ihre Eingabe 1010 wurde erkannt. Geben Sie bitte den Ort ein!,"('node_10_1617382902915',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'PLZ', 'location': [0, 4], 'value': '1010', 'confidence': 1})","('node_5_1617382811235',)",2021-04-29 16:11:48.428000+00:00,0 days 00:01:00.441000000,0 days 00:01:08.896000000,7,12
57adaa90-c91a-418d-abca-da1e48f420c9,8.0,2021-04-29 16:13:02.613000+00:00,2021-04-29 16:13:02.647000+00:00,Wien,Geben Sie bitte Ihre Strasse ein!,"('node_10_1617648536857',)",,General_Ending,0.4089723825454712,"({'entity': 'Ort', 'location': [0, 4], 'value': 'Wien', 'confidence': 1},)","('node_10_1617382902915',)",2021-04-29 16:11:48.428000+00:00,0 days 00:01:08.931000000,0 days 00:01:14.185000000,8,12
57adaa90-c91a-418d-abca-da1e48f420c9,9.0,2021-04-29 16:13:10.150000+00:00,2021-04-29 16:13:10.178000+00:00,Landskorngasse,Geben Sie bitte Ihre Hausnummer (inkl. Adresszusatz) ein!,"('node_6_1618214172269',)",,,0.0,"({'entity': 'Strasse', 'location': [0, 14], 'value': 'Landskrongasse', 'confidence': 0.93},)","('node_10_1617648536857',)",2021-04-29 16:11:48.428000+00:00,0 days 00:01:14.219000000,0 days 00:01:21.722000000,9,12
57adaa90-c91a-418d-abca-da1e48f420c9,10.0,2021-04-29 16:13:19.433000+00:00,2021-04-29 16:13:19.453000+00:00,1,Vielen Dank für Ihre Eingaben. Wollen Sie die folgende Adresse für Ihre Kundennummer 123654 bestätigen? Landskrongasse 1 in 1010 Wien.,"('node_3_1618230277488',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 1], 'groups': [{'group': 'group_0', 'location': [0, 1]}], 'value': '1', 'confidence': 1},)","('node_6_1618214172269',)",2021-04-29 16:11:48.428000+00:00,0 days 00:01:21.750000000,0 days 00:01:31.005000000,10,12
57adaa90-c91a-418d-abca-da1e48f420c9,11.0,2021-04-29 16:13:28.979000+00:00,2021-04-29 16:13:29.016000+00:00,Ja,Ihre Adresse wird  aktualisiert. Sie erhalten in Kürze ein Bestätigungsmail. Auf Wiedersehen.,"('node_9_1618232019798',)",,General_Positive_Feedback,0.9074244499206543,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_3_1618230277488',)",2021-04-29 16:11:48.428000+00:00,0 days 00:01:31.025000000,0 days 00:01:40.551000000,11,12
57adaa90-c91a-418d-abca-da1e48f420c9,12.0,2021-04-29 16:13:38.172000+00:00,2021-04-29 16:13:38.199000+00:00,Vielen Dank!,Bis bald!,"('node_2_1618232685966',)",fallback,General_Ending,0.5253317832946778,"({'entity': 'Strasse', 'location': [0, 6], 'value': 'Meisten', 'confidence': 0.7},)","('node_9_1618232019798',)",2021-04-29 16:11:48.428000+00:00,0 days 00:01:40.588000000,0 days 00:01:49.744000000,12,12
5a3be23e-f329-4889-a016-b32a62b72fa3,1.0,2021-04-29 15:17:58.488000+00:00,2021-04-29 15:17:58.513000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-04-29 15:17:58.488000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,1
5f864ae4-4a32-4205-b144-4cac671334c6,1.0,2021-05-02 19:36:18.609000+00:00,2021-05-02 19:36:18.634000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-05-02 19:36:18.609000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,7
5f864ae4-4a32-4205-b144-4cac671334c6,2.0,2021-05-02 19:36:20.579000+00:00,2021-05-02 19:36:20.618000+00:00,hi,Wie kann ich Ihnen helfen?,"('node_6_1616420354968',)",completed,General_Greetings,1.0,,"('Willkommen',)",2021-05-02 19:36:18.609000+00:00,0 days 00:00:00.025000000,0 days 00:00:01.970000000,2,7
5f864ae4-4a32-4205-b144-4cac671334c6,3.0,2021-05-02 19:36:28.327000+00:00,2021-05-02 19:36:28.364000+00:00,"gar nicht, möchte nur plaudern",Was darf ich heute für Sie tun?,"('node_6_1616420354968',)",completed,General_Greetings,0.2181092913427051,,"('node_6_1616420354968',)",2021-05-02 19:36:18.609000+00:00,0 days 00:00:02.009000000,0 days 00:00:09.718000000,3,7
5f864ae4-4a32-4205-b144-4cac671334c6,4.0,2021-05-02 19:36:37.030000+00:00,2021-05-02 19:36:37.068000+00:00,erzähl mir etwas,"Vater zum Sohn: ""Wie eine 6 in Deutsch? Hab doch geübt mit du.""","('node_10_1618233347028',)",completed,General_Jokes,0.8359870910644531,,"('node_6_1616420354968',)",2021-05-02 19:36:18.609000+00:00,0 days 00:00:09.755000000,0 days 00:00:18.421000000,4,7
5f864ae4-4a32-4205-b144-4cac671334c6,5.0,2021-05-02 19:36:48.094000+00:00,2021-05-02 19:36:48.128000+00:00,du kannst witze erzählen?,"Gehen zwei Eskimos nach Hause. Fragt der eine den anderen: ""Wo ist eigentlich dein Iglu?"" - Erschrickt der andere: ""Oh nein, ich hab' das Bügeleisen angelassen!"" ","('node_10_1618233347028',)",completed,General_Jokes,0.9346341133117677,"({'entity': 'Strasse', 'location': [10, 15], 'value': 'Pitze', 'confidence': 0.83}, {'entity': 'Strasse', 'location': [10, 15], 'value': 'Bitze', 'confidence': 0.83}, {'entity': 'Strasse', 'location': [10, 15], 'value': 'Litze', 'confidence': 0.83})","('node_10_1618233347028',)",2021-05-02 19:36:18.609000+00:00,0 days 00:00:18.459000000,0 days 00:00:29.485000000,5,7
5f864ae4-4a32-4205-b144-4cac671334c6,6.0,2021-05-02 19:37:01.803000+00:00,2021-05-02 19:37:01.840000+00:00,das gefällt mir,Bis bald!,"('node_2_1618232685966',)",,General_Ending,0.5190295696258544,"({'entity': 'Strasse', 'location': [4, 11], 'value': 'Falle', 'confidence': 0.7}, {'entity': 'Strasse', 'location': [4, 11], 'value': 'Fälle', 'confidence': 0.7})","('node_10_1618233347028',)",2021-05-02 19:36:18.609000+00:00,0 days 00:00:29.519000000,0 days 00:00:43.194000000,6,7
5f864ae4-4a32-4205-b144-4cac671334c6,7.0,2021-05-02 19:37:09.299000+00:00,2021-05-02 19:37:09.371000+00:00,ciao,Schönen Tag noch!,"('node_2_1618232685966',)",,General_Ending,1.0,,"('node_2_1618232685966',)",2021-05-02 19:36:18.609000+00:00,0 days 00:00:43.231000000,0 days 00:00:50.690000000,7,7
6a2cbea3-53bd-4c4e-b36d-82303a762e56,1.0,2021-05-01 18:41:21.605000+00:00,2021-05-01 18:41:21.633000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-05-01 18:41:21.605000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,13
6a2cbea3-53bd-4c4e-b36d-82303a762e56,2.0,2021-05-01 18:41:26.556000+00:00,2021-05-01 18:41:26.588000+00:00,grüzi,,(),fallback,,0.0,,"('Willkommen',)",2021-05-01 18:41:21.605000+00:00,0 days 00:00:00.028000000,0 days 00:00:04.951000000,2,13
6a2cbea3-53bd-4c4e-b36d-82303a762e56,3.0,2021-05-01 18:41:35.363000+00:00,2021-05-01 18:41:35.432000+00:00,hallo.,Wie kann ich Ihnen helfen?,"('node_6_1616420354968',)",completed,General_Greetings,0.8472726821899415,,(),2021-05-01 18:41:21.605000+00:00,0 days 00:00:04.983000000,0 days 00:00:13.758000000,3,13
6a2cbea3-53bd-4c4e-b36d-82303a762e56,4.0,2021-05-01 18:42:09.793000+00:00,2021-05-01 18:42:09.880000+00:00,ich habe ein neues haus gekauft und bin überglücklich,Dabei kann ich Ihnen gerne helfen! Möchten Sie Ihre Adresse ändern?,"('node_4_1616254197330',)",,Customer_Care_User_newAddress,0.731690263748169,"({'entity': 'Strasse', 'location': [19, 23], 'value': 'Haus', 'confidence': 1}, {'entity': 'Ort', 'location': [19, 23], 'value': 'Haus', 'confidence': 1}, {'entity': 'Strasse', 'location': [36, 39], 'value': 'Wart', 'confidence': 0.7})","('node_6_1616420354968',)",2021-05-01 18:41:21.605000+00:00,0 days 00:00:13.827000000,0 days 00:00:48.188000000,4,13
6a2cbea3-53bd-4c4e-b36d-82303a762e56,5.0,2021-05-01 18:42:25.110000+00:00,2021-05-01 18:42:25.157000+00:00,"ja, das hast du gut erkannt!",Geben Sie bitte Ihre Kundennummer ein!,"('node_10_1617382729227',)",,General_Positive_Feedback,0.9603938579559326,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_4_1616254197330',)",2021-05-01 18:41:21.605000+00:00,0 days 00:00:48.275000000,0 days 00:01:03.505000000,5,13
6a2cbea3-53bd-4c4e-b36d-82303a762e56,6.0,2021-05-01 18:42:33.526000+00:00,2021-05-01 18:42:33.571000+00:00,123789,Geben Sie bitte Ihre neue PLZ ein!,"('node_5_1617382811235',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'Kundennummer', 'location': [0, 6], 'value': '123789', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 6], 'groups': [{'group': 'group_0', 'location': [3, 6]}], 'value': '1', 'confidence': 1})","('node_10_1617382729227',)",2021-05-01 18:41:21.605000+00:00,0 days 00:01:03.552000000,0 days 00:01:11.921000000,6,13
6a2cbea3-53bd-4c4e-b36d-82303a762e56,7.0,2021-05-01 18:42:45.800000+00:00,2021-05-01 18:42:45.869000+00:00,6020,Ihre Eingabe 6020 wurde erkannt. Geben Sie bitte den Ort ein!,"('node_10_1617382902915',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'PLZ', 'location': [0, 4], 'value': '6020', 'confidence': 1})","('node_5_1617382811235',)",2021-05-01 18:41:21.605000+00:00,0 days 00:01:11.966000000,0 days 00:01:24.195000000,7,13
6a2cbea3-53bd-4c4e-b36d-82303a762e56,8.0,2021-05-01 18:42:53.541000+00:00,2021-05-01 18:42:53.573000+00:00,innsbruck,Geben Sie bitte Ihre Strasse ein!,"('node_10_1617648536857',)",,,0.0,"({'entity': 'Ort', 'location': [0, 9], 'value': 'Innsbruck', 'confidence': 1},)","('node_10_1617382902915',)",2021-05-01 18:41:21.605000+00:00,0 days 00:01:24.264000000,0 days 00:01:31.936000000,8,13
6a2cbea3-53bd-4c4e-b36d-82303a762e56,9.0,2021-05-01 18:43:02.801000+00:00,2021-05-01 18:43:02.872000+00:00,andreas hofer strasse,Geben Sie bitte Ihre Hausnummer (inkl. Adresszusatz) ein!,"('node_6_1618214172269',)",,General_Ending,0.44412941932678224,"({'entity': 'Strasse', 'location': [0, 21], 'value': 'Andreas-Hofer-Straße', 'confidence': 1}, {'entity': 'Strasse', 'location': [0, 21], 'value': 'Andreas Hofer-Straße', 'confidence': 1}, {'entity': 'Ort', 'location': [8, 13], 'value': 'Höfer', 'confidence': 1})","('node_10_1617648536857',)",2021-05-01 18:41:21.605000+00:00,0 days 00:01:31.968000000,0 days 00:01:41.196000000,9,13
6a2cbea3-53bd-4c4e-b36d-82303a762e56,10.0,2021-05-01 18:43:11.064000+00:00,2021-05-01 18:43:11.089000+00:00,20,Vielen Dank für Ihre Eingaben. Wollen Sie die folgende Adresse für Ihre Kundennummer 123789 bestätigen? Andreas-Hofer-Straße 20 in 6020 Innsbruck.,"('node_3_1618230277488',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 2], 'groups': [{'group': 'group_0', 'location': [0, 2]}], 'value': '1', 'confidence': 1},)","('node_6_1618214172269',)",2021-05-01 18:41:21.605000+00:00,0 days 00:01:41.267000000,0 days 00:01:49.459000000,10,13
6a2cbea3-53bd-4c4e-b36d-82303a762e56,11.0,2021-05-01 18:43:24.865000+00:00,2021-05-01 18:43:24.893000+00:00,yes please!,Ihre Adresse wird  aktualisiert. Sie erhalten in Kürze ein Bestätigungsmail. Auf Wiedersehen.,"('node_9_1618232019798',)",,,0.0,"({'entity': 'yes', 'location': [0, 3], 'value': 'yes', 'confidence': 1},)","('node_3_1618230277488',)",2021-05-01 18:41:21.605000+00:00,0 days 00:01:49.484000000,0 days 00:02:03.260000000,11,13
6a2cbea3-53bd-4c4e-b36d-82303a762e56,12.0,2021-05-01 18:43:31.263000+00:00,2021-05-01 18:43:31.299000+00:00,dankeschön,Bis bald!,"('node_2_1618232685966',)",fallback,General_Ending,0.7277424335479736,,"('node_9_1618232019798',)",2021-05-01 18:41:21.605000+00:00,0 days 00:02:03.288000000,0 days 00:02:09.658000000,12,13
6a2cbea3-53bd-4c4e-b36d-82303a762e56,13.0,2021-05-01 18:43:36.614000+00:00,2021-05-01 18:43:36.677000+00:00,auf wiedersehen,Schönen Tag noch!,"('node_2_1618232685966',)",,General_Ending,0.8135024070739747,,"('node_2_1618232685966',)",2021-05-01 18:41:21.605000+00:00,0 days 00:02:09.694000000,0 days 00:02:15.009000000,13,13
6cdcd42f-cc1a-4f31-a645-2ae39b36c875,1.0,2021-04-22 19:09:36.046000+00:00,2021-04-22 19:09:36.087000+00:00,,"Hallo. Ich bin Eliza und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-04-22 19:09:36.046000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,1
71e392a7-4b4b-42f8-a378-c645c721fe10,1.0,2021-05-02 19:33:38.507000+00:00,2021-05-02 19:33:38.521000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-05-02 19:33:38.507000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,14
71e392a7-4b4b-42f8-a378-c645c721fe10,2.0,2021-05-02 19:33:51.306000+00:00,2021-05-02 19:33:51.350000+00:00,"Hallo, ich heiße Melanie!",Wie kann ich Ihnen helfen?,"('node_6_1616420354968',)",completed,General_Greetings,0.9437110900878907,,"('Willkommen',)",2021-05-02 19:33:38.507000+00:00,0 days 00:00:00.014000000,0 days 00:00:12.799000000,2,14
71e392a7-4b4b-42f8-a378-c645c721fe10,3.0,2021-05-02 19:34:13.626000+00:00,2021-05-02 19:34:13.734000+00:00,ich bin umgezogen,Dabei kann ich Ihnen gerne helfen! Möchten Sie Ihre Adresse ändern?,"('node_4_1616254197330',)",,Customer_Care_User_newAddress,1.0,"({'entity': 'Strasse', 'location': [4, 7], 'value': 'Wart', 'confidence': 0.7},)","('node_6_1616420354968',)",2021-05-02 19:33:38.507000+00:00,0 days 00:00:12.843000000,0 days 00:00:35.119000000,3,14
71e392a7-4b4b-42f8-a378-c645c721fe10,4.0,2021-05-02 19:34:19.586000+00:00,2021-05-02 19:34:19.618000+00:00,ja bitte!,Geben Sie bitte Ihre Kundennummer ein!,"('node_10_1617382729227',)",,General_Positive_Feedback,0.88598952293396,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_4_1616254197330',)",2021-05-02 19:33:38.507000+00:00,0 days 00:00:35.227000000,0 days 00:00:41.079000000,4,14
71e392a7-4b4b-42f8-a378-c645c721fe10,5.0,2021-05-02 19:34:31.127000+00:00,2021-05-02 19:34:31.162000+00:00,123987,Geben Sie bitte Ihre neue PLZ ein!,"('node_5_1617382811235',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'Kundennummer', 'location': [0, 6], 'value': '123987', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 6], 'groups': [{'group': 'group_0', 'location': [3, 6]}], 'value': '1', 'confidence': 1})","('node_10_1617382729227',)",2021-05-02 19:33:38.507000+00:00,0 days 00:00:41.111000000,0 days 00:00:52.620000000,5,14
71e392a7-4b4b-42f8-a378-c645c721fe10,6.0,2021-05-02 19:34:43.118000+00:00,2021-05-02 19:34:43.157000+00:00,was bedeutet PLZ,Diese Eingabe habe ich leider nicht verstanden! Geben Sie bitte eine gültige PLZ ein!,"('node_8_1617382950491',)",,,0.0,,"('node_5_1617382811235',)",2021-05-02 19:33:38.507000+00:00,0 days 00:00:52.655000000,0 days 00:01:04.611000000,6,14
71e392a7-4b4b-42f8-a378-c645c721fe10,7.0,2021-05-02 19:34:58.558000+00:00,2021-05-02 19:34:58.621000+00:00,ich habe deine anweisung auch nicht verstanden,Diese Eingabe habe ich leider nicht verstanden! Geben Sie bitte eine gültige PLZ ein!,"('node_8_1617382950491',)",,General_Negative_Feedback,0.7999196529388428,,"('node_8_1617382950491',)",2021-05-02 19:33:38.507000+00:00,0 days 00:01:04.650000000,0 days 00:01:20.051000000,7,14
71e392a7-4b4b-42f8-a378-c645c721fe10,8.0,2021-05-02 19:35:07.911000+00:00,2021-05-02 19:35:07.993000+00:00,3830,Ihre Eingabe 3830 wurde erkannt. Geben Sie bitte den Ort ein!,"('node_10_1617382902915',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'PLZ', 'location': [0, 4], 'value': '3830', 'confidence': 1})","('node_8_1617382950491',)",2021-05-02 19:33:38.507000+00:00,0 days 00:01:20.114000000,0 days 00:01:29.404000000,8,14
71e392a7-4b4b-42f8-a378-c645c721fe10,9.0,2021-05-02 19:35:14.091000+00:00,2021-05-02 19:35:14.120000+00:00,waidhofen,Ich habe Ihre Eingabe nicht verstanden. Geben Sie bitte den Ort ein!,"('node_9_1618229910025',)",,,0.0,,"('node_10_1617382902915',)",2021-05-02 19:33:38.507000+00:00,0 days 00:01:29.486000000,0 days 00:01:35.584000000,9,14
71e392a7-4b4b-42f8-a378-c645c721fe10,10.0,2021-05-02 19:35:22.537000+00:00,2021-05-02 19:35:22.583000+00:00,waidhofen an der thaya,Geben Sie bitte Ihre Strasse ein!,"('node_10_1617648536857',)",,General_Ending,0.5024884700775147,"({'entity': 'Strasse', 'location': [0, 22], 'value': 'Waidhofen an der Thaya', 'confidence': 1}, {'entity': 'Ort', 'location': [0, 22], 'value': 'Waidhofen an der Thaya', 'confidence': 1})","('node_9_1618229910025',)",2021-05-02 19:33:38.507000+00:00,0 days 00:01:35.613000000,0 days 00:01:44.030000000,10,14
71e392a7-4b4b-42f8-a378-c645c721fe10,11.0,2021-05-02 19:35:32.205000+00:00,2021-05-02 19:35:32.244000+00:00,gymnasiumstrasse,Geben Sie bitte Ihre Hausnummer (inkl. Adresszusatz) ein!,"('node_6_1618214172269',)",,General_Ending,0.5937589883804322,"({'entity': 'Strasse', 'location': [0, 16], 'value': 'Gymnasiumstraße', 'confidence': 1},)","('node_10_1617648536857',)",2021-05-02 19:33:38.507000+00:00,0 days 00:01:44.076000000,0 days 00:01:53.698000000,11,14
71e392a7-4b4b-42f8-a378-c645c721fe10,12.0,2021-05-02 19:35:44.081000+00:00,2021-05-02 19:35:44.113000+00:00,4e - 58a - 7c,Vielen Dank für Ihre Eingaben. Wollen Sie die folgende Adresse für Ihre Kundennummer 123987 bestätigen? Gymnasiumstraße 4e - 58a - 7c in 3830 Waidhofen an der Thaya.,"('node_3_1618230277488',)",,General_Ending,0.3253123913655145,"({'entity': 'Hausnummer', 'location': [0, 2], 'groups': [{'group': 'group_0', 'location': [0, 2]}], 'value': '1', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [5, 8], 'groups': [{'group': 'group_0', 'location': [5, 8]}], 'value': '1', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [11, 13], 'groups': [{'group': 'group_0', 'location': [11, 13]}], 'value': '1', 'confidence': 1})","('node_6_1618214172269',)",2021-05-02 19:33:38.507000+00:00,0 days 00:01:53.737000000,0 days 00:02:05.574000000,12,14
71e392a7-4b4b-42f8-a378-c645c721fe10,13.0,2021-05-02 19:35:54.382000+00:00,2021-05-02 19:35:54.423000+00:00,ja bitte!,Ihre Adresse wird  aktualisiert. Sie erhalten in Kürze ein Bestätigungsmail. Auf Wiedersehen.,"('node_9_1618232019798',)",,General_Positive_Feedback,0.88598952293396,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_3_1618230277488',)",2021-05-02 19:33:38.507000+00:00,0 days 00:02:05.606000000,0 days 00:02:15.875000000,13,14
71e392a7-4b4b-42f8-a378-c645c721fe10,14.0,2021-05-02 19:36:03.775000+00:00,2021-05-02 19:36:03.880000+00:00,danke und auf wiedersehen,Bis bald!,"('node_2_1618232685966',)",fallback,General_Ending,0.9231289386749268,,"('node_9_1618232019798',)",2021-05-02 19:33:38.507000+00:00,0 days 00:02:15.916000000,0 days 00:02:25.268000000,14,14
72286678-1d55-4a6b-91fb-dfb660efc36d,1.0,2021-04-29 15:19:48.926000+00:00,2021-04-29 15:19:48.949000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-04-29 15:19:48.926000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,1
7c0f88ce-70d8-4fc1-a124-48cae276a893,1.0,2021-05-02 19:33:26.496000+00:00,2021-05-02 19:33:26.527000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-05-02 19:33:26.496000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,1
